symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
SYNGENE,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.938,1527.0,1432.0,246.0,249.0,660:293; 700:277; 720:235; 670:167; 650:123,650:230; 660:227; 600:196; 640:155; 630:116,10; 10; 20,10; 10; 10,"(720, 110)","(650, 93)",False,,Bullish,PCR 0.94 (~neutral); ΔPutOI 249 > 246 → bullish tilt,"========================================================================
Symbol: SYNGENE | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,527
Total Put  OI: 1,432
PCR        : 0.94
ΔCall OI   : 246
ΔPut  OI   : 249
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 660:293; 700:277; 720:235; 670:167; 650:123
Top-5 Supports    (PE OI): 650:230; 660:227; 600:196; 640:155; 630:116
Flow (ΔOI) CE hotspot: 720 | ΔOI: 110
Flow (ΔOI) PE hotspot: 650 | ΔOI: 93
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.94 (~neutral); ΔPutOI 249 > 246 → bullish tilt
========================================================================",ok
FEDERALBNK,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.979,7655.0,7492.0,31.0,497.0,240:1317; 260:815; 235:814; 230:772; 250:692,230:1054; 220:828; 225:735; 210:697; 235:605,5; 5; 10,5; 5; 5,"(265, 184)","(235, 90)",False,,Bullish,PCR 0.98 (~neutral); ΔPutOI 497 > 31 → bullish tilt,"========================================================================
Symbol: FEDERALBNK | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,655
Total Put  OI: 7,492
PCR        : 0.98
ΔCall OI   : 31
ΔPut  OI   : 497
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 240:1317; 260:815; 235:814; 230:772; 250:692
Top-5 Supports    (PE OI): 230:1054; 220:828; 225:735; 210:697; 235:605
Flow (ΔOI) CE hotspot: 265 | ΔOI: 184
Flow (ΔOI) PE hotspot: 235 | ΔOI: 90
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.98 (~neutral); ΔPutOI 497 > 31 → bullish tilt
========================================================================",ok
UNIONBANK,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.871,6876.0,5987.0,-156.0,1656.0,150:1732; 155:1244; 160:846; 145:614; 165:465,140:1576; 150:1056; 145:875; 135:412; 142:335,5; 5; 5,2; 3; 5,"(155, 375)","(140, 559)",False,,Bullish,"PCR 0.87 (~neutral); ΔPutOI 1,656 > -156 → bullish tilt","========================================================================
Symbol: UNIONBANK | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,876
Total Put  OI: 5,987
PCR        : 0.87
ΔCall OI   : -156
ΔPut  OI   : 1,656
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 150:1732; 155:1244; 160:846; 145:614; 165:465
Top-5 Supports    (PE OI): 140:1576; 150:1056; 145:875; 135:412; 142:335
Flow (ΔOI) CE hotspot: 155 | ΔOI: 375
Flow (ΔOI) PE hotspot: 140 | ΔOI: 559
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 2; 3; 5
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.87 (~neutral); ΔPutOI 1,656 > -156 → bullish tilt
========================================================================",ok
APLAPOLLO,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.605,6658.0,4029.0,-422.0,-71.0,1800:1723; 1900:764; 1860:595; 1760:548; 1840:510,1700:916; 1800:678; 1760:596; 1820:252; 1780:251,20; 40; 40,20; 20; 20,"(2000, 63)","(1820, 130)",False,,Neutral,PCR 0.61 (<0.80) → bearish tilt; ΔPutOI -71 > -422 → bullish tilt,"========================================================================
Symbol: APLAPOLLO | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,658
Total Put  OI: 4,029
PCR        : 0.61
ΔCall OI   : -422
ΔPut  OI   : -71
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1800:1723; 1900:764; 1860:595; 1760:548; 1840:510
Top-5 Supports    (PE OI): 1700:916; 1800:678; 1760:596; 1820:252; 1780:251
Flow (ΔOI) CE hotspot: 2000 | ΔOI: 63
Flow (ΔOI) PE hotspot: 1820 | ΔOI: 130
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.61 (<0.80) → bearish tilt; ΔPutOI -71 > -422 → bullish tilt
========================================================================",ok
ADANIPORTS,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.764,13681.0,10458.0,708.0,1141.0,1500:2351; 1460:1820; 1600:1649; 1480:1404; 1440:1064,1400:2471; 1440:1144; 1460:1042; 1420:1018; 1500:806,20; 20; 20,20; 20; 20,"(1600, 319)","(1360, 236)",False,,Neutral,"PCR 0.76 (<0.80) → bearish tilt; ΔPutOI 1,141 > 708 → bullish tilt","========================================================================
Symbol: ADANIPORTS | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 13,681
Total Put  OI: 10,458
PCR        : 0.76
ΔCall OI   : 708
ΔPut  OI   : 1,141
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:2351; 1460:1820; 1600:1649; 1480:1404; 1440:1064
Top-5 Supports    (PE OI): 1400:2471; 1440:1144; 1460:1042; 1420:1018; 1500:806
Flow (ΔOI) CE hotspot: 1600 | ΔOI: 319
Flow (ΔOI) PE hotspot: 1360 | ΔOI: 236
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.76 (<0.80) → bearish tilt; ΔPutOI 1,141 > 708 → bullish tilt
========================================================================",ok
BOSCHLTD,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.463,3232.0,1495.0,-41.0,83.0,40000:666; 41000:487; 39000:441; 42000:374; 38000:314,36000:283; 35000:249; 38000:204; 37000:166; 34000:157,1000; 1000; 1000,1000; 1000; 1000,"(39000, 62)","(35000, 36)",False,,Neutral,PCR 0.46 (<0.80) → bearish tilt; ΔPutOI 83 > -41 → bullish tilt,"========================================================================
Symbol: BOSCHLTD | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,232
Total Put  OI: 1,495
PCR        : 0.46
ΔCall OI   : -41
ΔPut  OI   : 83
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 40000:666; 41000:487; 39000:441; 42000:374; 38000:314
Top-5 Supports    (PE OI): 36000:283; 35000:249; 38000:204; 37000:166; 34000:157
Flow (ΔOI) CE hotspot: 39000 | ΔOI: 62
Flow (ΔOI) PE hotspot: 35000 | ΔOI: 36
Closest resistance gaps: 1000; 1000; 1000
Closest support gaps   : 1000; 1000; 1000
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.46 (<0.80) → bearish tilt; ΔPutOI 83 > -41 → bullish tilt
========================================================================",ok
CAMS,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.751,7788.0,5849.0,56.0,104.0,4000:2124; 4200:866; 4100:841; 3900:725; 4300:587,3700:899; 3800:778; 4000:645; 3900:576; 3600:414,100; 100; 100,100; 100; 100,"(4300, 112)","(3950, 130)",False,,Neutral,PCR 0.75 (<0.80) → bearish tilt; ΔPutOI 104 > 56 → bullish tilt,"========================================================================
Symbol: CAMS | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,788
Total Put  OI: 5,849
PCR        : 0.75
ΔCall OI   : 56
ΔPut  OI   : 104
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 4000:2124; 4200:866; 4100:841; 3900:725; 4300:587
Top-5 Supports    (PE OI): 3700:899; 3800:778; 4000:645; 3900:576; 3600:414
Flow (ΔOI) CE hotspot: 4300 | ΔOI: 112
Flow (ΔOI) PE hotspot: 3950 | ΔOI: 130
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.75 (<0.80) → bearish tilt; ΔPutOI 104 > 56 → bullish tilt
========================================================================",ok
DALBHARAT,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.551,1554.0,857.0,58.0,75.0,2200:338; 2300:231; 2400:217; 2100:200; 2140:102,2100:265; 2000:100; 2200:73; 1960:58; 2120:55,40; 60; 100,20; 40; 80,"(2220, 22)","(2100, 27)",False,,Neutral,PCR 0.55 (<0.80) → bearish tilt; ΔPutOI 75 > 58 → bullish tilt,"========================================================================
Symbol: DALBHARAT | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,554
Total Put  OI: 857
PCR        : 0.55
ΔCall OI   : 58
ΔPut  OI   : 75
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 2200:338; 2300:231; 2400:217; 2100:200; 2140:102
Top-5 Supports    (PE OI): 2100:265; 2000:100; 2200:73; 1960:58; 2120:55
Flow (ΔOI) CE hotspot: 2220 | ΔOI: 22
Flow (ΔOI) PE hotspot: 2100 | ΔOI: 27
Closest resistance gaps: 40; 60; 100
Closest support gaps   : 20; 40; 80
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.55 (<0.80) → bearish tilt; ΔPutOI 75 > 58 → bullish tilt
========================================================================",ok
DIVISLAB,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.595,12189.0,7249.0,981.0,1843.0,7000:1978; 7500:1647; 6500:1340; 7200:1178; 6600:1167,5800:1583; 6500:818; 6600:610; 6000:532; 5900:447,100; 200; 300,100; 100; 100,"(7600, 581)","(5800, 682)",False,,Neutral,"PCR 0.59 (<0.80) → bearish tilt; ΔPutOI 1,843 > 981 → bullish tilt","========================================================================
Symbol: DIVISLAB | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 12,189
Total Put  OI: 7,249
PCR        : 0.59
ΔCall OI   : 981
ΔPut  OI   : 1,843
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 7000:1978; 7500:1647; 6500:1340; 7200:1178; 6600:1167
Top-5 Supports    (PE OI): 5800:1583; 6500:818; 6600:610; 6000:532; 5900:447
Flow (ΔOI) CE hotspot: 7600 | ΔOI: 581
Flow (ΔOI) PE hotspot: 5800 | ΔOI: 682
Closest resistance gaps: 100; 200; 300
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.59 (<0.80) → bearish tilt; ΔPutOI 1,843 > 981 → bullish tilt
========================================================================",ok
GMRAIRPORT,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.351,13339.0,4679.0,-578.0,259.0,95:4078; 100:2441; 96:1132; 97:1057; 94:880,95:946; 90:750; 88:739; 92:490; 93:287,1; 1; 1,1; 2; 2,"(104, 179)","(88, 82)",True,95.0,Neutral,PCR 0.35 (<0.80) → bearish tilt; ΔPutOI 259 > -578 → bullish tilt,"========================================================================
Symbol: GMRAIRPORT | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 13,339
Total Put  OI: 4,679
PCR        : 0.35
ΔCall OI   : -578
ΔPut  OI   : 259
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 95:4078; 100:2441; 96:1132; 97:1057; 94:880
Top-5 Supports    (PE OI): 95:946; 90:750; 88:739; 92:490; 93:287
Flow (ΔOI) CE hotspot: 104 | ΔOI: 179
Flow (ΔOI) PE hotspot: 88 | ΔOI: 82
Closest resistance gaps: 1; 1; 1
Closest support gaps   : 1; 2; 2
------------------------------------------------------------------------
⚪ Equilibrium Zone: 95
Sentiment: Neutral
Why      : PCR 0.35 (<0.80) → bearish tilt; ΔPutOI 259 > -578 → bullish tilt
========================================================================",ok
GRASIM,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.774,7229.0,5597.0,557.0,1647.0,3000:1752; 3280:760; 3200:645; 2900:495; 3100:458,2600:1302; 2800:769; 2900:545; 2740:440; 2700:416,80; 100; 100,40; 60; 100,"(3000, 109)","(2600, 1004)",False,,Neutral,"PCR 0.77 (<0.80) → bearish tilt; ΔPutOI 1,647 > 557 → bullish tilt","========================================================================
Symbol: GRASIM | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,229
Total Put  OI: 5,597
PCR        : 0.77
ΔCall OI   : 557
ΔPut  OI   : 1,647
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3000:1752; 3280:760; 3200:645; 2900:495; 3100:458
Top-5 Supports    (PE OI): 2600:1302; 2800:769; 2900:545; 2740:440; 2700:416
Flow (ΔOI) CE hotspot: 3000 | ΔOI: 109
Flow (ΔOI) PE hotspot: 2600 | ΔOI: 1,004
Closest resistance gaps: 80; 100; 100
Closest support gaps   : 40; 60; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.77 (<0.80) → bearish tilt; ΔPutOI 1,647 > 557 → bullish tilt
========================================================================",ok
HDFCAMC,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.622,10821.0,6730.0,-216.0,-33.0,6000:1822; 5800:1531; 5500:1185; 5600:1058; 5700:905,5200:874; 5400:865; 5500:815; 5300:650; 5000:542,100; 100; 100,100; 100; 100,"(5300, 121)","(5300, 38)",False,,Neutral,PCR 0.62 (<0.80) → bearish tilt; ΔPutOI -33 > -216 → bullish tilt,"========================================================================
Symbol: HDFCAMC | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 10,821
Total Put  OI: 6,730
PCR        : 0.62
ΔCall OI   : -216
ΔPut  OI   : -33
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6000:1822; 5800:1531; 5500:1185; 5600:1058; 5700:905
Top-5 Supports    (PE OI): 5200:874; 5400:865; 5500:815; 5300:650; 5000:542
Flow (ΔOI) CE hotspot: 5300 | ΔOI: 121
Flow (ΔOI) PE hotspot: 5300 | ΔOI: 38
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.62 (<0.80) → bearish tilt; ΔPutOI -33 > -216 → bullish tilt
========================================================================",ok
HEROMOTOCO,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.765,8392.0,6418.0,521.0,837.0,6000:1415; 5600:1172; 5700:906; 6400:884; 5800:596,5000:1012; 5600:1009; 4900:673; 5500:592; 5550:437,100; 100; 200,50; 50; 100,"(6400, 203)","(5000, 527)",False,,Neutral,PCR 0.76 (<0.80) → bearish tilt; ΔPutOI 837 > 521 → bullish tilt,"========================================================================
Symbol: HEROMOTOCO | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,392
Total Put  OI: 6,418
PCR        : 0.76
ΔCall OI   : 521
ΔPut  OI   : 837
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6000:1415; 5600:1172; 5700:906; 6400:884; 5800:596
Top-5 Supports    (PE OI): 5000:1012; 5600:1009; 4900:673; 5500:592; 5550:437
Flow (ΔOI) CE hotspot: 6400 | ΔOI: 203
Flow (ΔOI) PE hotspot: 5000 | ΔOI: 527
Closest resistance gaps: 100; 100; 200
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.76 (<0.80) → bearish tilt; ΔPutOI 837 > 521 → bullish tilt
========================================================================",ok
HINDPETRO,equities,25-Nov-2025,31-Oct-2025 15:30:00,0.714,7278.0,5196.0,-151.0,212.0,480:1103; 500:1032; 450:706; 520:697; 470:616,450:706; 460:539; 420:455; 430:449; 470:437,10; 20; 20,10; 10; 10,"(455, 155)","(470, 66)",False,,Neutral,PCR 0.71 (<0.80) → bearish tilt; ΔPutOI 212 > -151 → bullish tilt,"========================================================================
Symbol: HINDPETRO | Segment: equities | Expiry: 25-Nov-2025
As Of : 31-Oct-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,278
Total Put  OI: 5,196
PCR        : 0.71
ΔCall OI   : -151
ΔPut  OI   : 212
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 480:1103; 500:1032; 450:706; 520:697; 470:616
Top-5 Supports    (PE OI): 450:706; 460:539; 420:455; 430:449; 470:437
Flow (ΔOI) CE hotspot: 455 | ΔOI: 155
Flow (ΔOI) PE hotspot: 470 | ΔOI: 66
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.71 (<0.80) → bearish tilt; ΔPutOI 212 > -151 → bullish tilt
========================================================================",ok
