symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
SYNGENE,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.675,3141.0,2121.0,436.0,222.0,660:610; 650:509; 700:414; 670:357; 680:192,600:247; 580:239; 650:238; 620:225; 590:206,10; 10; 10,10; 10; 20,"(660, 161)","(590, 90)",False,,Bearish,PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 436 > 222 → bearish tilt,"========================================================================
Symbol: SYNGENE | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,141
Total Put  OI: 2,121
PCR        : 0.68
ΔCall OI   : 436
ΔPut  OI   : 222
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 660:610; 650:509; 700:414; 670:357; 680:192
Top-5 Supports    (PE OI): 600:247; 580:239; 650:238; 620:225; 590:206
Flow (ΔOI) CE hotspot: 660 | ΔOI: 161
Flow (ΔOI) PE hotspot: 590 | ΔOI: 90
Closest resistance gaps: 10; 10; 10
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.68 (<0.80) → bearish tilt; ΔCallOI 436 > 222 → bearish tilt
========================================================================",ok
TATACONSUM,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.571,9823.0,5608.0,351.0,-1225.0,1200:1644; 1300:943; 1180:857; 1210:845; 1320:712,1160:869; 1100:451; 1050:436; 1140:434; 1180:359,10; 20; 20,20; 20; 40,"(1210, 223)","(1110, 85)",False,,Bearish,"PCR 0.57 (<0.80) → bearish tilt; ΔCallOI 351 > -1,225 → bearish tilt","========================================================================
Symbol: TATACONSUM | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,823
Total Put  OI: 5,608
PCR        : 0.57
ΔCall OI   : 351
ΔPut  OI   : -1,225
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1200:1644; 1300:943; 1180:857; 1210:845; 1320:712
Top-5 Supports    (PE OI): 1160:869; 1100:451; 1050:436; 1140:434; 1180:359
Flow (ΔOI) CE hotspot: 1210 | ΔOI: 223
Flow (ΔOI) PE hotspot: 1110 | ΔOI: 85
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.57 (<0.80) → bearish tilt; ΔCallOI 351 > -1,225 → bearish tilt
========================================================================",ok
TITAGARH,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.496,5432.0,2696.0,884.0,313.0,900:1394; 1000:1032; 920:987; 940:487; 880:330,800:458; 860:400; 820:342; 840:326; 900:290,20; 20; 20,20; 20; 20,"(900, 468)","(800, 177)",False,,Bearish,PCR 0.50 (<0.80) → bearish tilt; ΔCallOI 884 > 313 → bearish tilt,"========================================================================
Symbol: TITAGARH | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,432
Total Put  OI: 2,696
PCR        : 0.50
ΔCall OI   : 884
ΔPut  OI   : 313
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 900:1394; 1000:1032; 920:987; 940:487; 880:330
Top-5 Supports    (PE OI): 800:458; 860:400; 820:342; 840:326; 900:290
Flow (ΔOI) CE hotspot: 900 | ΔOI: 468
Flow (ΔOI) PE hotspot: 800 | ΔOI: 177
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.50 (<0.80) → bearish tilt; ΔCallOI 884 > 313 → bearish tilt
========================================================================",ok
TVSMOTOR,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.42,27107.0,11380.0,487.0,-192.0,3600:5083; 3700:4673; 4000:2515; 3800:2423; 3500:2187,3000:1405; 3400:1246; 3500:1239; 3600:953; 3100:903,100; 100; 100,100; 100; 100,"(3900, 223)","(3350, 83)",False,,Bearish,PCR 0.42 (<0.80) → bearish tilt; ΔCallOI 487 > -192 → bearish tilt,"========================================================================
Symbol: TVSMOTOR | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 27,107
Total Put  OI: 11,380
PCR        : 0.42
ΔCall OI   : 487
ΔPut  OI   : -192
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3600:5083; 3700:4673; 4000:2515; 3800:2423; 3500:2187
Top-5 Supports    (PE OI): 3000:1405; 3400:1246; 3500:1239; 3600:953; 3100:903
Flow (ΔOI) CE hotspot: 3900 | ΔOI: 223
Flow (ΔOI) PE hotspot: 3350 | ΔOI: 83
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.42 (<0.80) → bearish tilt; ΔCallOI 487 > -192 → bearish tilt
========================================================================",ok
TCS,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.636,79849.0,50796.0,3550.0,383.0,3100:14022; 3200:9281; 3300:7371; 3000:5924; 3240:4842,3000:5955; 3100:4767; 2900:4194; 2800:3671; 3200:2956,40; 60; 100,100; 100; 100,"(3100, 1448)","(2800, 263)",False,,Bearish,"PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 3,550 > 383 → bearish tilt","========================================================================
Symbol: TCS | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 79,849
Total Put  OI: 50,796
PCR        : 0.64
ΔCall OI   : 3,550
ΔPut  OI   : 383
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3100:14022; 3200:9281; 3300:7371; 3000:5924; 3240:4842
Top-5 Supports    (PE OI): 3000:5955; 3100:4767; 2900:4194; 2800:3671; 3200:2956
Flow (ΔOI) CE hotspot: 3100 | ΔOI: 1,448
Flow (ΔOI) PE hotspot: 2800 | ΔOI: 263
Closest resistance gaps: 40; 60; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.64 (<0.80) → bearish tilt; ΔCallOI 3,550 > 383 → bearish tilt
========================================================================",ok
TATAELXSI,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.482,6786.0,3270.0,547.0,386.0,6000:1208; 5600:1105; 5400:873; 5500:678; 5700:651,5000:666; 5200:378; 5100:338; 5400:307; 5300:267,100; 100; 100,100; 100; 100,"(5200, 167)","(5000, 158)",False,,Bearish,PCR 0.48 (<0.80) → bearish tilt; ΔCallOI 547 > 386 → bearish tilt,"========================================================================
Symbol: TATAELXSI | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,786
Total Put  OI: 3,270
PCR        : 0.48
ΔCall OI   : 547
ΔPut  OI   : 386
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6000:1208; 5600:1105; 5400:873; 5500:678; 5700:651
Top-5 Supports    (PE OI): 5000:666; 5200:378; 5100:338; 5400:307; 5300:267
Flow (ΔOI) CE hotspot: 5200 | ΔOI: 167
Flow (ΔOI) PE hotspot: 5000 | ΔOI: 158
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.48 (<0.80) → bearish tilt; ΔCallOI 547 > 386 → bearish tilt
========================================================================",ok
TATAMOTORS,equities,,,,,,,,,,,,,,,,,,,error: list index out of range
TATAPOWER,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.604,22822.0,13785.0,1070.0,750.0,400:3837; 410:3507; 420:3410; 450:2312; 415:1598,400:1919; 390:1392; 420:1174; 410:1146; 440:884,5; 5; 10,10; 10; 10,"(400, 382)","(390, 229)",True,400.0,Bearish,"PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 1,070 > 750 → bearish tilt","========================================================================
Symbol: TATAPOWER | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 22,822
Total Put  OI: 13,785
PCR        : 0.60
ΔCall OI   : 1,070
ΔPut  OI   : 750
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 400:3837; 410:3507; 420:3410; 450:2312; 415:1598
Top-5 Supports    (PE OI): 400:1919; 390:1392; 420:1174; 410:1146; 440:884
Flow (ΔOI) CE hotspot: 400 | ΔOI: 382
Flow (ΔOI) PE hotspot: 390 | ΔOI: 229
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 400
Sentiment: Bearish
Why      : PCR 0.60 (<0.80) → bearish tilt; ΔCallOI 1,070 > 750 → bearish tilt
========================================================================",ok
TATASTEEL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.563,22942.0,12909.0,-493.0,987.0,185:4511; 190:3971; 200:3600; 180:2000; 195:1844,180:2306; 175:1737; 170:1588; 185:1102; 160:771,5; 5; 5,5; 5; 5,"(192, 122)","(180, 697)",False,,Neutral,PCR 0.56 (<0.80) → bearish tilt; ΔPutOI 987 > -493 → bullish tilt,"========================================================================
Symbol: TATASTEEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 22,942
Total Put  OI: 12,909
PCR        : 0.56
ΔCall OI   : -493
ΔPut  OI   : 987
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 185:4511; 190:3971; 200:3600; 180:2000; 195:1844
Top-5 Supports    (PE OI): 180:2306; 175:1737; 170:1588; 185:1102; 160:771
Flow (ΔOI) CE hotspot: 192 | ΔOI: 122
Flow (ΔOI) PE hotspot: 180 | ΔOI: 697
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.56 (<0.80) → bearish tilt; ΔPutOI 987 > -493 → bullish tilt
========================================================================",ok
TATATECH,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.55,6601.0,3629.0,495.0,622.0,700:1944; 750:829; 720:777; 800:676; 710:455,700:576; 630:448; 680:375; 650:366; 690:297,10; 10; 30,10; 10; 20,"(700, 317)","(630, 315)",True,700.0,Neutral,PCR 0.55 (<0.80) → bearish tilt; ΔPutOI 622 > 495 → bullish tilt,"========================================================================
Symbol: TATATECH | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,601
Total Put  OI: 3,629
PCR        : 0.55
ΔCall OI   : 495
ΔPut  OI   : 622
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 700:1944; 750:829; 720:777; 800:676; 710:455
Top-5 Supports    (PE OI): 700:576; 630:448; 680:375; 650:366; 690:297
Flow (ΔOI) CE hotspot: 700 | ΔOI: 317
Flow (ΔOI) PE hotspot: 630 | ΔOI: 315
Closest resistance gaps: 10; 10; 30
Closest support gaps   : 10; 10; 20
------------------------------------------------------------------------
⚪ Equilibrium Zone: 700
Sentiment: Neutral
Why      : PCR 0.55 (<0.80) → bearish tilt; ΔPutOI 622 > 495 → bullish tilt
========================================================================",ok
TECHM,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.655,9749.0,6386.0,1081.0,219.0,1500:1731; 1460:1178; 1600:1122; 1480:1078; 1440:931,1300:875; 1400:609; 1480:591; 1440:539; 1460:516,20; 20; 20,20; 20; 40,"(1400, 397)","(1300, 135)",False,,Bearish,"PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 1,081 > 219 → bearish tilt","========================================================================
Symbol: TECHM | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,749
Total Put  OI: 6,386
PCR        : 0.66
ΔCall OI   : 1,081
ΔPut  OI   : 219
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:1731; 1460:1178; 1600:1122; 1480:1078; 1440:931
Top-5 Supports    (PE OI): 1300:875; 1400:609; 1480:591; 1440:539; 1460:516
Flow (ΔOI) CE hotspot: 1400 | ΔOI: 397
Flow (ΔOI) PE hotspot: 1300 | ΔOI: 135
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 1,081 > 219 → bearish tilt
========================================================================",ok
FEDERALBNK,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.991,7604.0,7537.0,-51.0,47.0,240:1322; 260:883; 230:707; 250:658; 235:540,230:1130; 220:744; 225:691; 235:667; 210:563,5; 5; 10,5; 5; 5,"(270, 35)","(240, 97)",False,,Bullish,PCR 0.99 (~neutral); ΔPutOI 47 > -51 → bullish tilt,"========================================================================
Symbol: FEDERALBNK | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,604
Total Put  OI: 7,537
PCR        : 0.99
ΔCall OI   : -51
ΔPut  OI   : 47
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 240:1322; 260:883; 230:707; 250:658; 235:540
Top-5 Supports    (PE OI): 230:1130; 220:744; 225:691; 235:667; 210:563
Flow (ΔOI) CE hotspot: 270 | ΔOI: 35
Flow (ΔOI) PE hotspot: 240 | ΔOI: 97
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 0.99 (~neutral); ΔPutOI 47 > -51 → bullish tilt
========================================================================",ok
INDHOTEL,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.524,15210.0,7974.0,1886.0,596.0,800:3275; 750:2437; 740:1582; 720:1276; 760:1001,700:1051; 680:814; 740:654; 750:644; 720:594,10; 10; 20,10; 20; 20,"(800, 412)","(680, 268)",False,,Bearish,"PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 1,886 > 596 → bearish tilt","========================================================================
Symbol: INDHOTEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 15,210
Total Put  OI: 7,974
PCR        : 0.52
ΔCall OI   : 1,886
ΔPut  OI   : 596
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 800:3275; 750:2437; 740:1582; 720:1276; 760:1001
Top-5 Supports    (PE OI): 700:1051; 680:814; 740:654; 750:644; 720:594
Flow (ΔOI) CE hotspot: 800 | ΔOI: 412
Flow (ΔOI) PE hotspot: 680 | ΔOI: 268
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 1,886 > 596 → bearish tilt
========================================================================",ok
PHOENIXLTD,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.628,2510.0,1577.0,-74.0,-65.0,1800:363; 1700:273; 1760:269; 1880:232; 1960:211,1700:245; 1680:164; 1760:153; 1600:132; 1800:127,40; 60; 80,20; 40; 60,"(1800, 130)","(1800, 97)",False,,Neutral,PCR 0.63 (<0.80) → bearish tilt; ΔPutOI -65 > -74 → bullish tilt,"========================================================================
Symbol: PHOENIXLTD | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,510
Total Put  OI: 1,577
PCR        : 0.63
ΔCall OI   : -74
ΔPut  OI   : -65
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1800:363; 1700:273; 1760:269; 1880:232; 1960:211
Top-5 Supports    (PE OI): 1700:245; 1680:164; 1760:153; 1600:132; 1800:127
Flow (ΔOI) CE hotspot: 1800 | ΔOI: 130
Flow (ΔOI) PE hotspot: 1800 | ΔOI: 97
Closest resistance gaps: 40; 60; 80
Closest support gaps   : 20; 40; 60
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.63 (<0.80) → bearish tilt; ΔPutOI -65 > -74 → bullish tilt
========================================================================",ok
TITAN,equities,25-Nov-2025,07-Nov-2025 15:30:00,0.592,21831.0,12921.0,-851.0,-624.0,3800:3410; 4000:2330; 3900:1928; 3700:1565; 3840:1514,3700:2402; 3500:1745; 3800:1087; 3600:970; 3680:663,40; 60; 100,20; 80; 100,"(3780, 220)","(3780, 78)",False,,Neutral,PCR 0.59 (<0.80) → bearish tilt; ΔPutOI -624 > -851 → bullish tilt,"========================================================================
Symbol: TITAN | Segment: equities | Expiry: 25-Nov-2025
As Of : 07-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 21,831
Total Put  OI: 12,921
PCR        : 0.59
ΔCall OI   : -851
ΔPut  OI   : -624
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3800:3410; 4000:2330; 3900:1928; 3700:1565; 3840:1514
Top-5 Supports    (PE OI): 3700:2402; 3500:1745; 3800:1087; 3600:970; 3680:663
Flow (ΔOI) CE hotspot: 3780 | ΔOI: 220
Flow (ΔOI) PE hotspot: 3780 | ΔOI: 78
Closest resistance gaps: 40; 60; 100
Closest support gaps   : 20; 80; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.59 (<0.80) → bearish tilt; ΔPutOI -624 > -851 → bullish tilt
========================================================================",ok
