symbol,segment,expiry,as_of,pcr,total_call_oi,total_put_oi,delta_call_oi,delta_put_oi,top5_resistances,top5_supports,res_gaps,sup_gaps,ce_hotspot,pe_hotspot,equilibrium,equilibrium_strike,sentiment,rationale,report_text,status
SYNGENE,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.762,1856.0,1415.0,329.0,-17.0,660:361; 720:279; 700:277; 670:231; 680:133,660:225; 600:196; 640:165; 650:157; 630:134,10; 10; 20,10; 10; 10,"(740, 85)","(580, 23)",True,660.0,Bearish,PCR 0.76 (<0.80) → bearish tilt; ΔCallOI 329 > -17 → bearish tilt,"========================================================================
Symbol: SYNGENE | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 1,856
Total Put  OI: 1,415
PCR        : 0.76
ΔCall OI   : 329
ΔPut  OI   : -17
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 660:361; 720:279; 700:277; 670:231; 680:133
Top-5 Supports    (PE OI): 660:225; 600:196; 640:165; 650:157; 630:134
Flow (ΔOI) CE hotspot: 740 | ΔOI: 85
Flow (ΔOI) PE hotspot: 580 | ΔOI: 23
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 660
Sentiment: Bearish
Why      : PCR 0.76 (<0.80) → bearish tilt; ΔCallOI 329 > -17 → bearish tilt
========================================================================",ok
TATACONSUM,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.59,9983.0,5888.0,5221.0,3086.0,1200:2144; 1300:1303; 1210:759; 1320:729; 1340:688,1100:698; 1180:610; 1200:515; 1050:411; 1150:402,10; 20; 20,20; 30; 50,"(1200, 1369)","(1180, 485)",False,,Bearish,"PCR 0.59 (<0.80) → bearish tilt; ΔCallOI 5,221 > 3,086 → bearish tilt","========================================================================
Symbol: TATACONSUM | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 9,983
Total Put  OI: 5,888
PCR        : 0.59
ΔCall OI   : 5,221
ΔPut  OI   : 3,086
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1200:2144; 1300:1303; 1210:759; 1320:729; 1340:688
Top-5 Supports    (PE OI): 1100:698; 1180:610; 1200:515; 1050:411; 1150:402
Flow (ΔOI) CE hotspot: 1200 | ΔOI: 1,369
Flow (ΔOI) PE hotspot: 1180 | ΔOI: 485
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 20; 30; 50
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.59 (<0.80) → bearish tilt; ΔCallOI 5,221 > 3,086 → bearish tilt
========================================================================",ok
TITAGARH,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.435,3315.0,1441.0,992.0,317.0,920:714; 900:710; 1000:700; 940:347; 980:259,900:326; 820:216; 860:212; 840:174; 880:138,20; 20; 20,20; 20; 20,"(920, 457)","(900, 80)",False,,Bearish,PCR 0.43 (<0.80) → bearish tilt; ΔCallOI 992 > 317 → bearish tilt,"========================================================================
Symbol: TITAGARH | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 3,315
Total Put  OI: 1,441
PCR        : 0.43
ΔCall OI   : 992
ΔPut  OI   : 317
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 920:714; 900:710; 1000:700; 940:347; 980:259
Top-5 Supports    (PE OI): 900:326; 820:216; 860:212; 840:174; 880:138
Flow (ΔOI) CE hotspot: 920 | ΔOI: 457
Flow (ΔOI) PE hotspot: 900 | ΔOI: 80
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 20
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.43 (<0.80) → bearish tilt; ΔCallOI 992 > 317 → bearish tilt
========================================================================",ok
TVSMOTOR,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.472,25122.0,11860.0,-364.0,27.0,3700:4481; 3600:4428; 4000:2640; 3800:2583; 3550:1771,3500:1573; 3000:1394; 3600:1163; 3400:1130; 3550:871,50; 100; 100,50; 50; 100,"(3800, 181)","(3500, 106)",False,,Neutral,PCR 0.47 (<0.80) → bearish tilt; ΔPutOI 27 > -364 → bullish tilt,"========================================================================
Symbol: TVSMOTOR | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 25,122
Total Put  OI: 11,860
PCR        : 0.47
ΔCall OI   : -364
ΔPut  OI   : 27
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3700:4481; 3600:4428; 4000:2640; 3800:2583; 3550:1771
Top-5 Supports    (PE OI): 3500:1573; 3000:1394; 3600:1163; 3400:1130; 3550:871
Flow (ΔOI) CE hotspot: 3800 | ΔOI: 181
Flow (ΔOI) PE hotspot: 3500 | ΔOI: 106
Closest resistance gaps: 50; 100; 100
Closest support gaps   : 50; 50; 100
------------------------------------------------------------------------
Sentiment: Neutral
Why      : PCR 0.47 (<0.80) → bearish tilt; ΔPutOI 27 > -364 → bullish tilt
========================================================================",ok
TCS,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.662,71804.0,47518.0,11852.0,3352.0,3100:11193; 3200:9958; 3300:7326; 3400:4149; 3060:3943,3000:5320; 3100:4929; 2900:3730; 2800:3105; 3200:2889,40; 100; 100,100; 100; 100,"(3300, 3038)","(2900, 703)",False,,Bearish,"PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 11,852 > 3,352 → bearish tilt","========================================================================
Symbol: TCS | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 71,804
Total Put  OI: 47,518
PCR        : 0.66
ΔCall OI   : 11,852
ΔPut  OI   : 3,352
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3100:11193; 3200:9958; 3300:7326; 3400:4149; 3060:3943
Top-5 Supports    (PE OI): 3000:5320; 3100:4929; 2900:3730; 2800:3105; 3200:2889
Flow (ΔOI) CE hotspot: 3300 | ΔOI: 3,038
Flow (ΔOI) PE hotspot: 2900 | ΔOI: 703
Closest resistance gaps: 40; 100; 100
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.66 (<0.80) → bearish tilt; ΔCallOI 11,852 > 3,352 → bearish tilt
========================================================================",ok
TATAELXSI,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.525,4726.0,2480.0,368.0,98.0,6000:1169; 5600:689; 5500:520; 5800:398; 6200:374,5000:475; 5400:359; 5500:295; 5100:248; 5300:236,100; 200; 200,100; 100; 100,"(6000, 142)","(5000, 32)",False,,Bearish,PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 368 > 98 → bearish tilt,"========================================================================
Symbol: TATAELXSI | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 4,726
Total Put  OI: 2,480
PCR        : 0.52
ΔCall OI   : 368
ΔPut  OI   : 98
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 6000:1169; 5600:689; 5500:520; 5800:398; 6200:374
Top-5 Supports    (PE OI): 5000:475; 5400:359; 5500:295; 5100:248; 5300:236
Flow (ΔOI) CE hotspot: 6000 | ΔOI: 142
Flow (ΔOI) PE hotspot: 5000 | ΔOI: 32
Closest resistance gaps: 100; 200; 200
Closest support gaps   : 100; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.52 (<0.80) → bearish tilt; ΔCallOI 368 > 98 → bearish tilt
========================================================================",ok
TATAMOTORS,equities,,,,,,,,,,,,,,,,,,,error: list index out of range
TATAPOWER,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.757,17026.0,12891.0,592.0,378.0,420:2837; 410:2534; 400:2335; 415:1578; 450:1419,400:1890; 410:1276; 420:1176; 390:1042; 405:1029,5; 5; 10,5; 5; 10,"(450, 161)","(390, 66)",False,,Bearish,PCR 0.76 (<0.80) → bearish tilt; ΔCallOI 592 > 378 → bearish tilt,"========================================================================
Symbol: TATAPOWER | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 17,026
Total Put  OI: 12,891
PCR        : 0.76
ΔCall OI   : 592
ΔPut  OI   : 378
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 420:2837; 410:2534; 400:2335; 415:1578; 450:1419
Top-5 Supports    (PE OI): 400:1890; 410:1276; 420:1176; 390:1042; 405:1029
Flow (ΔOI) CE hotspot: 450 | ΔOI: 161
Flow (ΔOI) PE hotspot: 390 | ΔOI: 66
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.76 (<0.80) → bearish tilt; ΔCallOI 592 > 378 → bearish tilt
========================================================================",ok
TATASTEEL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.698,17516.0,12228.0,329.0,37.0,190:3504; 200:3152; 185:2537; 195:1461; 180:1199,180:2066; 175:1629; 170:1418; 185:1336; 160:942,5; 5; 5,5; 5; 5,"(185, 372)","(165, 69)",False,,Bearish,PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 329 > 37 → bearish tilt,"========================================================================
Symbol: TATASTEEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 17,516
Total Put  OI: 12,228
PCR        : 0.70
ΔCall OI   : 329
ΔPut  OI   : 37
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 190:3504; 200:3152; 185:2537; 195:1461; 180:1199
Top-5 Supports    (PE OI): 180:2066; 175:1629; 170:1418; 185:1336; 160:942
Flow (ΔOI) CE hotspot: 185 | ΔOI: 372
Flow (ΔOI) PE hotspot: 165 | ΔOI: 69
Closest resistance gaps: 5; 5; 5
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.70 (<0.80) → bearish tilt; ΔCallOI 329 > 37 → bearish tilt
========================================================================",ok
TATATECH,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.551,5154.0,2842.0,284.0,205.0,700:1256; 750:961; 800:628; 720:593; 730:417,700:595; 690:371; 680:320; 670:268; 650:243,10; 20; 20,10; 10; 10,"(730, 86)","(670, 66)",True,700.0,Bearish,PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 284 > 205 → bearish tilt,"========================================================================
Symbol: TATATECH | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 5,154
Total Put  OI: 2,842
PCR        : 0.55
ΔCall OI   : 284
ΔPut  OI   : 205
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 700:1256; 750:961; 800:628; 720:593; 730:417
Top-5 Supports    (PE OI): 700:595; 690:371; 680:320; 670:268; 650:243
Flow (ΔOI) CE hotspot: 730 | ΔOI: 86
Flow (ΔOI) PE hotspot: 670 | ΔOI: 66
Closest resistance gaps: 10; 20; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
⚪ Equilibrium Zone: 700
Sentiment: Bearish
Why      : PCR 0.55 (<0.80) → bearish tilt; ΔCallOI 284 > 205 → bearish tilt
========================================================================",ok
TECHM,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.725,8265.0,5990.0,654.0,90.0,1500:1581; 1600:1175; 1460:947; 1480:811; 1440:743,1440:656; 1300:649; 1400:599; 1480:594; 1460:572,20; 20; 20,20; 20; 40,"(1580, 203)","(1420, 51)",False,,Bearish,PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 654 > 90 → bearish tilt,"========================================================================
Symbol: TECHM | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 8,265
Total Put  OI: 5,990
PCR        : 0.72
ΔCall OI   : 654
ΔPut  OI   : 90
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1500:1581; 1600:1175; 1460:947; 1480:811; 1440:743
Top-5 Supports    (PE OI): 1440:656; 1300:649; 1400:599; 1480:594; 1460:572
Flow (ΔOI) CE hotspot: 1580 | ΔOI: 203
Flow (ΔOI) PE hotspot: 1420 | ΔOI: 51
Closest resistance gaps: 20; 20; 20
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.72 (<0.80) → bearish tilt; ΔCallOI 654 > 90 → bearish tilt
========================================================================",ok
FEDERALBNK,equities,25-Nov-2025,03-Nov-2025 15:30:00,1.008,7796.0,7857.0,124.0,364.0,240:1307; 260:819; 235:790; 230:768; 250:694,230:1101; 220:786; 225:748; 235:698; 210:691,5; 5; 10,5; 5; 5,"(255, 207)","(240, 105)",False,,Bullish,PCR 1.01 (~neutral); ΔPutOI 364 > 124 → bullish tilt,"========================================================================
Symbol: FEDERALBNK | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 7,796
Total Put  OI: 7,857
PCR        : 1.01
ΔCall OI   : 124
ΔPut  OI   : 364
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 240:1307; 260:819; 235:790; 230:768; 250:694
Top-5 Supports    (PE OI): 230:1101; 220:786; 225:748; 235:698; 210:691
Flow (ΔOI) CE hotspot: 255 | ΔOI: 207
Flow (ΔOI) PE hotspot: 240 | ΔOI: 105
Closest resistance gaps: 5; 5; 10
Closest support gaps   : 5; 5; 5
------------------------------------------------------------------------
Sentiment: Bullish
Why      : PCR 1.01 (~neutral); ΔPutOI 364 > 124 → bullish tilt
========================================================================",ok
INDHOTEL,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.81,6604.0,5349.0,515.0,188.0,800:1773; 750:1106; 760:620; 740:548; 780:535,740:762; 730:696; 750:658; 700:547; 720:382,10; 10; 20,10; 10; 10,"(750, 187)","(740, 95)",False,,Bearish,PCR 0.81 (~neutral); ΔCallOI 515 > 188 → bearish tilt,"========================================================================
Symbol: INDHOTEL | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 6,604
Total Put  OI: 5,349
PCR        : 0.81
ΔCall OI   : 515
ΔPut  OI   : 188
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 800:1773; 750:1106; 760:620; 740:548; 780:535
Top-5 Supports    (PE OI): 740:762; 730:696; 750:658; 700:547; 720:382
Flow (ΔOI) CE hotspot: 750 | ΔOI: 187
Flow (ΔOI) PE hotspot: 740 | ΔOI: 95
Closest resistance gaps: 10; 10; 20
Closest support gaps   : 10; 10; 10
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.81 (~neutral); ΔCallOI 515 > 188 → bearish tilt
========================================================================",ok
PHOENIXLTD,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.646,2953.0,1908.0,-242.0,147.0,1760:554; 1700:491; 1800:285; 1920:265; 1740:211,1760:360; 1700:342; 1600:242; 1680:150; 1720:143,20; 40; 40,20; 20; 40,"(1760, 442)","(1760, 354)",True,1760.0,Neutral,PCR 0.65 (<0.80) → bearish tilt; ΔPutOI 147 > -242 → bullish tilt,"========================================================================
Symbol: PHOENIXLTD | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 2,953
Total Put  OI: 1,908
PCR        : 0.65
ΔCall OI   : -242
ΔPut  OI   : 147
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 1760:554; 1700:491; 1800:285; 1920:265; 1740:211
Top-5 Supports    (PE OI): 1760:360; 1700:342; 1600:242; 1680:150; 1720:143
Flow (ΔOI) CE hotspot: 1760 | ΔOI: 442
Flow (ΔOI) PE hotspot: 1760 | ΔOI: 354
Closest resistance gaps: 20; 40; 40
Closest support gaps   : 20; 20; 40
------------------------------------------------------------------------
⚪ Equilibrium Zone: 1760
Sentiment: Neutral
Why      : PCR 0.65 (<0.80) → bearish tilt; ΔPutOI 147 > -242 → bullish tilt
========================================================================",ok
TITAN,equities,25-Nov-2025,03-Nov-2025 15:30:00,0.586,20804.0,12199.0,7470.0,5260.0,3800:2779; 3700:2431; 3900:1992; 4000:1940; 4200:1643,3700:2848; 3500:2033; 3400:979; 3600:881; 3720:617,100; 100; 100,20; 100; 100,"(3800, 1202)","(3700, 1898)",False,,Bearish,"PCR 0.59 (<0.80) → bearish tilt; ΔCallOI 7,470 > 5,260 → bearish tilt","========================================================================
Symbol: TITAN | Segment: equities | Expiry: 25-Nov-2025
As Of : 03-Nov-2025 15:30:00
------------------------------------------------------------------------
Total Call OI: 20,804
Total Put  OI: 12,199
PCR        : 0.59
ΔCall OI   : 7,470
ΔPut  OI   : 5,260
------------------------------------------------------------------------
Top-5 Resistances (CE OI): 3800:2779; 3700:2431; 3900:1992; 4000:1940; 4200:1643
Top-5 Supports    (PE OI): 3700:2848; 3500:2033; 3400:979; 3600:881; 3720:617
Flow (ΔOI) CE hotspot: 3800 | ΔOI: 1,202
Flow (ΔOI) PE hotspot: 3700 | ΔOI: 1,898
Closest resistance gaps: 100; 100; 100
Closest support gaps   : 20; 100; 100
------------------------------------------------------------------------
Sentiment: Bearish
Why      : PCR 0.59 (<0.80) → bearish tilt; ΔCallOI 7,470 > 5,260 → bearish tilt
========================================================================",ok
